customer_id,name,gender,age,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,categorized_job_title
920,Stefano Thornborrow,Male,41.0,Health,Mass Customer,N,Yes,19.0,Engineering & Technical Roles
921,Gretchen Seneschal,Female,38.0,Manufacturing,Mass Customer,N,No,7.0,IT & Software Roles
922,Bekki Ralston,Female,45.0,Financial Services,Mass Customer,N,No,19.0,Administrative Roles
923,Garrek Grimwade,Male,40.0,Financial Services,High Net Worth,N,No,19.0,Finance & Accounting
924,Clementius Hambric,Male,41.0,Unknown,Affluent Customer,N,No,13.0,IT & Software Roles
925,Nicko Pembridge,Male,39.0,Manufacturing,Affluent Customer,N,No,16.0,Finance & Accounting
926,Terrel Matthisson,Male,52.0,Telecommunications,Affluent Customer,N,No,10.0,Education & Teaching
927,Jarret  ,Male,51.0,Financial Services,Mass Customer,N,Yes,18.0,Management & Leadership Roles
928,Porty Clemmitt,Male,44.0,Unknown,High Net Worth,N,Yes,18.0,Education & Teaching
929,Kippy Conerding,Male,52.0,Financial Services,Mass Customer,N,Yes,13.0,IT & Software Roles
930,Evelina Dinan,Female,46.0,Retail,Mass Customer,N,Yes,8.0,Administrative Roles
931,Katrina Sappson,Female,18.0,Manufacturing,Affluent Customer,N,Yes,1.0,Engineering & Technical Roles
932,Yoko Dowrey,Female,28.0,Unknown,Mass Customer,N,No,18.0,Marketing & Media
933,Melany L'oiseau,Female,21.0,Retail,Mass Customer,N,Yes,5.0,Administrative Roles
934,Marcellus Louisot,Male,21.0,Manufacturing,Mass Customer,N,No,6.0,Administrative Roles
935,Aldin Cracker,Male,23.0,Unknown,Mass Customer,N,Yes,3.0,Administrative Roles
936,Raffaello Godleman,Male,29.0,Health,High Net Worth,N,No,3.0,Healthcare & Therapy
937,Nikolos McKyrrelly,Male,32.0,Manufacturing,Affluent Customer,N,No,15.0,Administrative Roles
938,Corabelle  ,Female,21.0,Retail,Mass Customer,N,No,7.0,IT & Software Roles
939,Cristian Theodoris,Male,57.0,Manufacturing,Mass Customer,N,No,6.0,Engineering & Technical Roles
940,Marnia Claesens,Female,30.0,Manufacturing,Mass Customer,N,No,9.0,Administrative Roles
941,Tye Doohan,Male,22.0,Financial Services,Affluent Customer,N,Yes,1.0,Administrative Roles
942,Shirley Brook,Female,43.0,Financial Services,Mass Customer,N,Yes,14.0,Management & Leadership Roles
943,Holly Gamett,Male,38.0,Property,Affluent Customer,N,Yes,15.0,Administrative Roles
944,Anderea Dallewater,Female,41.0,Manufacturing,Mass Customer,N,No,15.0,unknown
945,Hebert Bernocchi,Male,19.0,Unknown,High Net Worth,N,Yes,1.0,Administrative Roles
946,Bettina Farrer,Female,56.0,Manufacturing,High Net Worth,N,No,12.0,Science & Research
947,Hyacinth Naldrett,Female,31.0,Health,Mass Customer,N,No,10.0,Healthcare & Therapy
948,Yardley Argo,Male,48.0,Unknown,Affluent Customer,N,No,10.0,Administrative Roles
949,Jarid Grebner,Male,42.0,Health,Mass Customer,N,Yes,3.0,Administrative Roles
950,Bret Ivakhnov,Unknown,40.040122668029646,IT,High Net Worth,N,Yes,10.65704063378482,Administrative Roles
951,Meryl Dumbar,Male,18.0,Entertainment,Mass Customer,N,No,1.0,Administrative Roles
952,Marina Andresen,Female,46.0,Financial Services,Affluent Customer,N,Yes,6.0,Management & Leadership Roles
953,Jasmin Brodeur,Female,38.0,Unknown,Mass Customer,N,No,7.0,unknown
954,Alain Immins,Male,22.0,Manufacturing,Mass Customer,N,Yes,7.0,Management & Leadership Roles
955,Teresina Gibbie,Female,28.0,Health,Mass Customer,N,Yes,9.0,Science & Research
956,Ezechiel Pettecrew,Male,57.0,Manufacturing,Mass Customer,N,Yes,9.0,Engineering & Technical Roles
957,Jamima Gannan,Female,23.0,Manufacturing,Affluent Customer,N,Yes,7.0,Engineering & Technical Roles
958,Kristofor Saulter,Male,53.0,Health,High Net Worth,N,No,18.0,Science & Research
959,Katharina Jennins,Female,31.0,Unknown,Affluent Customer,N,Yes,21.0,Science & Research
960,Lannie Crumley,Male,49.0,Health,Mass Customer,N,Yes,12.0,Engineering & Technical Roles
961,Rosamund Shelton,Female,31.0,Financial Services,Mass Customer,N,No,6.0,Administrative Roles
962,Granger Tuftin,Male,40.0,Unknown,High Net Worth,N,Yes,17.0,Management & Leadership Roles
963,Valery Haresign,Female,49.0,Unknown,High Net Worth,N,Yes,16.0,Finance & Accounting
964,Rhetta Grellier,Female,23.0,Financial Services,High Net Worth,N,No,6.0,Administrative Roles
965,Meggie Whitchurch,Female,20.0,Retail,High Net Worth,N,Yes,5.0,Engineering & Technical Roles
966,Krystyna Linning,Female,39.0,Retail,High Net Worth,N,Yes,5.0,Healthcare & Therapy
967,April Causon,Female,18.0,Manufacturing,Affluent Customer,N,Yes,1.0,Marketing & Media
968,Wayne Woodfin,Male,62.0,IT,High Net Worth,N,Yes,16.0,Finance & Accounting
969,Jo Mallinar,Female,39.0,Health,High Net Worth,N,Yes,18.0,Healthcare & Therapy
970,Kellyann Hawton,Female,37.0,Financial Services,High Net Worth,N,Yes,14.0,Management & Leadership Roles
971,Sarge Lerohan,Male,29.0,Manufacturing,High Net Worth,N,No,22.0,Science & Research
972,Dena Crewdson,Female,36.0,Retail,Mass Customer,N,Yes,10.0,Administrative Roles
973,Annabella Hebron,Female,38.0,Health,High Net Worth,N,No,15.0,IT & Software Roles
974,Mellicent Dollin,Female,26.0,Unknown,Mass Customer,N,Yes,4.0,Administrative Roles
975,Goldarina Rzehorz,Unknown,40.040122668029646,IT,Mass Customer,N,No,10.65704063378482,Engineering & Technical Roles
976,Andonis Slimmon,Male,46.0,Financial Services,Affluent Customer,N,No,10.0,Marketing & Media
977,Olga Dyke,Female,58.0,Unknown,High Net Worth,N,Yes,13.0,Administrative Roles
978,Erena Escalero,Female,35.0,Unknown,High Net Worth,N,No,15.0,Healthcare & Therapy
979,Kayla Falkingham,Female,58.0,Manufacturing,High Net Worth,N,No,12.0,Finance & Accounting
980,Max Gronaver,Female,39.0,Health,Mass Customer,N,No,8.0,Healthcare & Therapy
981,Bud Smittoune,Male,44.0,Retail,Mass Customer,N,No,11.0,unknown
982,Tibold Bonwell,Male,57.0,Health,High Net Worth,N,Yes,6.0,Science & Research
983,Shaylyn Riggs,Unknown,40.040122668029646,IT,Affluent Customer,N,No,10.65704063378482,unknown
984,Luciano Weddup,Male,63.0,Manufacturing,Affluent Customer,N,No,16.0,IT & Software Roles
985,Aryn O'Halloran,Female,47.0,Retail,High Net Worth,N,No,15.0,Administrative Roles
986,Barnard Stranks,Male,23.0,Manufacturing,Mass Customer,N,Yes,8.0,Administrative Roles
987,Lars Keher,Male,43.0,Financial Services,Affluent Customer,N,Yes,11.0,Management & Leadership Roles
988,Andree Simonato,Female,36.0,Manufacturing,High Net Worth,N,No,7.0,Management & Leadership Roles
989,Caralie Morfett,Female,35.0,Financial Services,Mass Customer,N,No,17.0,Administrative Roles
990,Melissa Purple,Female,41.0,Manufacturing,Mass Customer,N,Yes,14.0,Administrative Roles
991,Lenna Coales,Female,26.0,Financial Services,Mass Customer,N,Yes,10.0,Finance & Accounting
992,Cordelia Hawkeswood,Female,59.0,Property,Mass Customer,N,Yes,8.0,unknown
993,Reine Semken,Female,40.0,Argiculture,High Net Worth,N,No,17.0,Administrative Roles
994,Rhetta Kupker,Female,40.0,Entertainment,Affluent Customer,N,Yes,5.0,Science & Research
995,Urbano Mews,Male,52.0,Health,Mass Customer,N,Yes,19.0,Administrative Roles
996,Aura Bemlott,Unknown,40.040122668029646,IT,Mass Customer,N,Yes,10.65704063378482,Administrative Roles
997,Ambros Kernes,Male,36.0,Telecommunications,Mass Customer,N,Yes,13.0,Education & Teaching
998,Petunia Dufton,Female,52.0,Manufacturing,Affluent Customer,N,Yes,5.0,Healthcare & Therapy
999,Dido Leyburn,Female,29.0,Unknown,High Net Worth,N,No,4.0,Administrative Roles
1000,Paulie Castelot,Female,39.0,Financial Services,Mass Customer,N,No,11.0,Finance & Accounting
1001,Finley Vost,Male,38.0,Retail,Mass Customer,N,No,14.0,Administrative Roles
1002,Pacorro De Clairmont,Male,39.0,Unknown,Mass Customer,N,Yes,18.0,Management & Leadership Roles
1003,Mariann O'Geaney,Female,49.0,Financial Services,High Net Worth,N,No,18.0,Administrative Roles
1004,Colas Pumfrett,Male,42.0,IT,High Net Worth,N,No,22.0,Management & Leadership Roles
1005,Kalila Birtwistle,Female,50.0,IT,High Net Worth,N,Yes,8.0,Engineering & Technical Roles
1006,Norbert Gotcher,Male,40.0,Telecommunications,Affluent Customer,N,Yes,19.0,Healthcare & Therapy
1007,Cord Warriner,Male,21.0,Retail,Mass Customer,N,No,5.0,unknown
1008,Lorry Booley,Female,42.0,Unknown,Mass Customer,N,No,21.0,Education & Teaching
1009,Nolie Orring,Female,60.0,Manufacturing,High Net Worth,N,Yes,13.0,Science & Research
1010,Leighton Ebbles,Male,54.0,Financial Services,Affluent Customer,N,No,17.0,Healthcare & Therapy
1011,Cymbre Janos,Female,32.0,Health,High Net Worth,N,Yes,10.0,Healthcare & Therapy
1012,Anna-diane Preddle,Female,62.0,Unknown,High Net Worth,N,Yes,11.0,Engineering & Technical Roles
1013,Corissa Zienkiewicz,Female,41.0,Retail,High Net Worth,N,No,17.0,Administrative Roles
1014,Miller Faloon,Male,57.0,Property,Mass Customer,N,Yes,8.0,Management & Leadership Roles
1015,Toiboid Sorrel,Male,62.0,Health,Mass Customer,N,No,17.0,IT & Software Roles
1016,Adrian Prettyjohns,Male,58.0,IT,Mass Customer,N,Yes,17.0,Administrative Roles
1017,Jacquenette Pluthero,Female,39.0,Entertainment,High Net Worth,N,No,16.0,Administrative Roles
1018,Matthiew Ferreras,Male,23.0,Manufacturing,Mass Customer,N,Yes,7.0,Administrative Roles
1019,Ignazio Milby,Male,44.0,Manufacturing,Mass Customer,N,Yes,14.0,Administrative Roles
1020,Natala Thorndale,Female,42.0,IT,Affluent Customer,N,No,13.0,unknown
1021,Elvis Rixon,Male,40.0,Retail,High Net Worth,N,No,7.0,Engineering & Technical Roles
1022,Suzann Wilks,Female,27.0,Financial Services,Affluent Customer,N,Yes,14.0,Administrative Roles
1023,Iseabal Fullbrook,Female,26.0,Financial Services,Affluent Customer,N,Yes,6.0,unknown
1024,Rhodia D'Onise,Female,25.0,Health,High Net Worth,N,Yes,2.0,Marketing & Media
1025,Ario Jeromson,Male,20.0,IT,Mass Customer,N,Yes,5.0,Engineering & Technical Roles
1026,Vernon Hakking,Male,23.0,Financial Services,Affluent Customer,N,No,4.0,unknown
1027,Rolando Sherewood,Male,51.0,Financial Services,Affluent Customer,N,No,18.0,Science & Research
1028,Thorn Torfin,Male,18.0,Unknown,High Net Worth,N,No,1.0,Administrative Roles
1029,Forbes Londors,Male,20.0,Unknown,Mass Customer,N,No,4.0,Management & Leadership Roles
1030,Nariko Dummigan,Female,55.0,Health,Mass Customer,N,No,5.0,Science & Research
1031,Roi Ogden,Male,34.0,Manufacturing,Mass Customer,N,No,6.0,Marketing & Media
1032,Maribelle Werndly,Female,39.0,Unknown,Mass Customer,N,Yes,18.0,Administrative Roles
1033,Jacob Claringbold,Male,22.0,Unknown,Affluent Customer,N,Yes,3.0,unknown
1034,Denney Cretney,Male,41.0,Unknown,High Net Worth,N,Yes,3.0,unknown
1035,Kara-lynn Doddridge,Female,41.0,Retail,Affluent Customer,N,Yes,5.0,Administrative Roles
1036,Randene Ingle,Female,48.0,Financial Services,Mass Customer,N,Yes,12.0,Administrative Roles
1037,Sissie Rielly,Female,61.0,Financial Services,Mass Customer,N,No,10.0,Administrative Roles
1038,Fraser Acome,Unknown,40.040122668029646,Manufacturing,Mass Customer,N,Yes,10.65704063378482,Engineering & Technical Roles
1039,Nona Diamant,Female,42.0,Unknown,High Net Worth,N,Yes,15.0,unknown
1040,Jacenta Wedlock,Female,42.0,Health,High Net Worth,N,No,9.0,Science & Research
1041,Free Bonniface,Male,58.0,Property,Affluent Customer,N,No,15.0,unknown
1042,Isacco Woodwind,Male,41.0,Manufacturing,High Net Worth,N,Yes,11.0,Engineering & Technical Roles
1043,Giorgi Hurford,Male,31.0,Financial Services,Mass Customer,N,Yes,16.0,Marketing & Media
1044,Frederico Whilder,Unknown,40.040122668029646,Health,High Net Worth,N,No,10.65704063378482,Science & Research
1045,Aeriel Everest,Female,31.0,Financial Services,Mass Customer,N,Yes,19.0,unknown
1046,Shir Clevely,Female,62.0,Unknown,Affluent Customer,N,No,11.0,Finance & Accounting
1047,Standford Tanswill,Male,39.0,Financial Services,Affluent Customer,N,No,11.0,Management & Leadership Roles
1048,Braden Lamming,Male,41.0,Unknown,Affluent Customer,N,No,15.0,Finance & Accounting
1049,Fraser Gaenor,Male,21.0,Property,Mass Customer,N,No,2.0,IT & Software Roles
1050,Marjie Ghion,Female,44.0,Telecommunications,Mass Customer,N,Yes,15.0,IT & Software Roles
1051,Xylia Lange,Female,40.0,Property,High Net Worth,N,Yes,14.0,IT & Software Roles
1052,Dela Flannigan,Female,31.0,Financial Services,High Net Worth,N,No,3.0,Marketing & Media
1053,Davon Stanyland,Male,55.0,Manufacturing,Mass Customer,N,Yes,8.0,unknown
1054,Natal Matiewe,Male,34.0,Manufacturing,Mass Customer,N,Yes,13.0,Engineering & Technical Roles
1055,Danell Rose,Female,29.0,Manufacturing,Mass Customer,N,No,12.0,IT & Software Roles
1056,Kendricks Markel,Male,51.0,Manufacturing,Affluent Customer,N,No,6.0,Engineering & Technical Roles
1057,Laryssa Durdle,Female,48.0,Health,Mass Customer,N,No,5.0,Healthcare & Therapy
1058,Gretel Gionettitti,Female,30.0,Retail,Affluent Customer,N,Yes,4.0,Administrative Roles
1059,Chantal Plante,Female,49.0,Entertainment,High Net Worth,N,Yes,6.0,Marketing & Media
1060,Vanda Boadby,Female,56.0,Argiculture,Affluent Customer,N,Yes,13.0,Education & Teaching
1061,Anderson  ,Male,29.0,Financial Services,Mass Customer,N,No,19.0,Healthcare & Therapy
1062,Tish Mowett,Female,42.0,Unknown,Mass Customer,N,No,14.0,Marketing & Media
1063,Terrence Geck,Male,30.0,Financial Services,Affluent Customer,N,Yes,13.0,Finance & Accounting
1064,Thornie Andrusov,Male,40.0,Entertainment,Affluent Customer,N,Yes,8.0,Science & Research
1065,Chilton Ghirigori,Male,55.0,Financial Services,Mass Customer,N,Yes,8.0,Engineering & Technical Roles
1066,Hailey Ricciardi,Male,22.0,Telecommunications,High Net Worth,N,No,12.0,Administrative Roles
1067,Berri Cotillard,Female,52.0,Financial Services,Mass Customer,N,Yes,13.0,Engineering & Technical Roles
1068,Frazer Searston,Male,22.0,Health,Mass Customer,N,Yes,3.0,unknown
1069,Reese Titterington,Male,41.0,Telecommunications,Mass Customer,N,No,15.0,IT & Software Roles
1070,Albert Gomery,Male,22.0,Unknown,Mass Customer,N,No,1.0,Marketing & Media
1071,Chrisy Miranda,Male,31.0,Retail,High Net Worth,N,No,1.0,unknown
1072,Curt Petrello,Male,60.0,Financial Services,High Net Worth,N,Yes,8.0,Management & Leadership Roles
1073,Elbertina Donne,Female,37.0,Unknown,Affluent Customer,N,Yes,7.0,Education & Teaching
1074,Griswold Juett,Male,43.0,Unknown,High Net Worth,N,Yes,18.0,Administrative Roles
1075,Cullin Elcoate,Male,50.0,Manufacturing,High Net Worth,N,No,7.0,Administrative Roles
1076,Siegfried Trattles,Male,17.0,Health,Affluent Customer,N,No,2.0,Healthcare & Therapy
1077,Sheba Este,Female,62.0,Telecommunications,Mass Customer,N,Yes,18.0,unknown
1078,Abe Pilley,Male,41.0,Manufacturing,Mass Customer,N,No,20.0,Administrative Roles
1079,Dennie L' Anglois,Male,40.0,Manufacturing,Mass Customer,N,No,18.0,Healthcare & Therapy
1080,Monah Talbot,Female,18.0,Property,Mass Customer,N,Yes,2.0,Healthcare & Therapy
1081,Marga Cradduck,Female,32.0,Health,Mass Customer,N,No,16.0,Marketing & Media
1082,Guinevere Kelby,Unknown,40.040122668029646,Financial Services,Mass Customer,N,Yes,10.65704063378482,Finance & Accounting
1083,Chadd Fowlds,Male,21.0,Unknown,Affluent Customer,N,No,1.0,Management & Leadership Roles
1084,Serena Jagson,Female,23.0,Retail,Affluent Customer,N,No,8.0,Administrative Roles
1085,Lucho Strafen,Male,42.0,Health,Mass Customer,N,No,8.0,Finance & Accounting
1086,Ezechiel Parnall,Male,28.0,Property,Mass Customer,N,Yes,4.0,Science & Research
1087,Lian Madrell,Female,38.0,Financial Services,Mass Customer,N,Yes,8.0,Finance & Accounting
1088,Andy Polgreen,Female,28.0,Unknown,High Net Worth,N,Yes,3.0,Engineering & Technical Roles
1089,Korney Hess,Female,29.0,Property,Affluent Customer,N,No,12.0,Engineering & Technical Roles
1090,Lorettalorna  ,Female,42.0,Telecommunications,Affluent Customer,N,No,17.0,IT & Software Roles
1091,Keith Housden,Male,37.0,Health,Mass Customer,N,No,15.0,unknown
1092,Katlin Creddon,Female,174.0,Retail,Mass Customer,N,No,5.0,Management & Leadership Roles
1093,Clarita Penright,Female,21.0,Unknown,Affluent Customer,N,No,5.0,Management & Leadership Roles
1094,Shaughn Salters,Male,42.0,Health,High Net Worth,N,No,19.0,Healthcare & Therapy
1095,Emelda Gerler,Female,59.0,Health,Mass Customer,N,No,6.0,Administrative Roles
1096,Jakie Mungham,Male,48.0,Health,High Net Worth,N,No,14.0,Engineering & Technical Roles
1097,Gwenora Grabbam,Female,49.0,Financial Services,Mass Customer,N,Yes,18.0,Engineering & Technical Roles
1098,Maure Crow,Female,28.0,Financial Services,Mass Customer,N,Yes,12.0,Administrative Roles
1099,Jarrett Maffia,Male,42.0,Manufacturing,Affluent Customer,N,Yes,11.0,Finance & Accounting
1100,Cord Braundt,Male,35.0,Manufacturing,Mass Customer,N,No,15.0,Engineering & Technical Roles
1101,Haily McWilliams,Female,49.0,Unknown,Mass Customer,N,No,15.0,Marketing & Media
1102,Stephana Puzey,Female,41.0,Manufacturing,Affluent Customer,N,No,15.0,Administrative Roles
1103,Glynnis Sailor,Female,39.0,Financial Services,High Net Worth,N,Yes,20.0,Finance & Accounting
1104,Jewelle Pincott,Female,58.0,Retail,Mass Customer,N,No,8.0,IT & Software Roles
1105,Sherman McCusker,Male,27.0,Unknown,Mass Customer,N,No,18.0,Administrative Roles
1106,Sibyl Bigmore,Female,55.0,Retail,Mass Customer,N,No,15.0,IT & Software Roles
1107,Maridel Whitby,Female,43.0,Health,High Net Worth,N,No,18.0,Marketing & Media
1108,Ginnie Farriar,Female,55.0,Health,Mass Customer,N,No,17.0,Healthcare & Therapy
1109,Nestor Billingsley,Male,28.0,Entertainment,High Net Worth,N,No,6.0,IT & Software Roles
1110,Lazar Cherryman,Male,26.0,Retail,High Net Worth,N,No,12.0,Administrative Roles
1111,Zach Maynard,Male,57.0,Unknown,High Net Worth,N,Yes,18.0,Management & Leadership Roles
1112,Jarrett Chiplin,Male,36.0,Unknown,Mass Customer,N,Yes,13.0,unknown
1113,Dorie Willock,Male,25.0,Property,Mass Customer,N,No,6.0,Administrative Roles
1114,Evonne Southan,Female,41.0,Retail,Mass Customer,N,No,14.0,Engineering & Technical Roles
1115,Merola Stutard,Female,47.0,Unknown,High Net Worth,N,Yes,17.0,Administrative Roles
1116,Tori Coche,Female,43.0,Health,Mass Customer,N,Yes,16.0,Administrative Roles
1117,Georgena Guilaem,Female,42.0,Unknown,Affluent Customer,N,No,14.0,Engineering & Technical Roles
1118,Colline Coulman,Female,42.0,Retail,Mass Customer,N,Yes,9.0,Marketing & Media
1119,Lemmy Bennit,Male,41.0,Entertainment,Mass Customer,N,Yes,19.0,unknown
1120,Jacquelyn Rowlinson,Female,37.0,Retail,Affluent Customer,N,No,12.0,IT & Software Roles
1121,Dione Raithby,Female,33.0,Health,Mass Customer,N,Yes,3.0,Healthcare & Therapy
1122,Gerladina Carney,Female,32.0,Unknown,Mass Customer,N,No,11.0,unknown
1123,Dominick Downey,Male,55.0,Property,Mass Customer,N,No,13.0,unknown
1124,Eben Threader,Male,52.0,Health,Affluent Customer,N,Yes,9.0,Healthcare & Therapy
1125,Raff Everley,Male,27.0,IT,Affluent Customer,N,No,9.0,Engineering & Technical Roles
1126,Atlante Sonley,Female,44.0,Unknown,Mass Customer,N,No,14.0,Administrative Roles
1127,Elly Ormshaw,Female,26.0,Financial Services,Mass Customer,N,No,8.0,Administrative Roles
1128,Kirsten Longman,Female,25.0,Financial Services,Mass Customer,N,Yes,8.0,Finance & Accounting
1129,Hercule  ,Male,40.0,Entertainment,Mass Customer,N,Yes,9.0,Management & Leadership Roles
1130,Juli Prine,Female,53.0,Unknown,Mass Customer,N,No,16.0,Marketing & Media
1131,Sigmund Barkworth,Male,61.0,Unknown,Mass Customer,N,No,15.0,Management & Leadership Roles
1132,Coriss Darkott,Female,32.0,Financial Services,Affluent Customer,N,Yes,9.0,Finance & Accounting
1133,Forrester McFetridge,Male,49.0,Manufacturing,Affluent Customer,N,No,6.0,unknown
1134,Sullivan Scullion,Male,23.0,Financial Services,Affluent Customer,N,No,3.0,Administrative Roles
1135,Mireielle Avrasin,Female,37.0,Financial Services,Mass Customer,N,Yes,11.0,Engineering & Technical Roles
1136,Ivan Blackhall,Male,40.0,Property,High Net Worth,N,No,7.0,Administrative Roles
1137,Jermayne Hryniewicki,Male,40.0,Unknown,Mass Customer,N,No,18.0,Management & Leadership Roles
1138,Elli Loxdale,Female,26.0,Retail,Mass Customer,N,Yes,5.0,Science & Research
1139,Shellysheldon Wickey,Male,35.0,Manufacturing,Mass Customer,N,Yes,16.0,Marketing & Media
